weather_station_id,timestamp,temp,humidity,wind_speed,wind_dir,precip,station_name,pm10,pm25,o3,no2
108,2025-01-01 0:00,-1.47,60.53,0.87,257.74,0,吝备,21,12,0.001,0.0306
108,2025-01-01 1:00,-1.6,63.03,0.7,272.49,0,吝备,21,13,0.0011,0.0307
108,2025-01-01 2:00,-1.75,64.75,0.75,25.65,0,吝备,19,12,0.0025,0.0301
108,2025-01-01 3:00,-2.1,66.5,1.95,28.43,0,吝备,20,12,0.001,0.0307
108,2025-01-01 4:00,-2.37,67.97,1.96,32.87,0,吝备,23,12,0.0012,0.0281
108,2025-01-01 5:00,-2.2,68.45,2.21,30.77,0,吝备,22,15,0.0009,0.0266
108,2025-01-01 6:00,-1.62,67.8,2.26,32.48,0,吝备,23,14,0.0011,0.0265
108,2025-01-01 7:00,-1.03,67.65,2.05,36.02,0,吝备,23,14,0.0009,0.0273
108,2025-01-01 8:00,-0.52,67.86,1.89,39.31,0,吝备,21,14,0.0025,0.0267
108,2025-01-01 9:00,0.48,67.33,1.75,48.55,0,吝备,22,15,0.0045,0.0248
108,2025-01-01 10:00,2.04,63.89,1.3,51.71,0,吝备,23,16,0.0069,0.0239
108,2025-01-01 11:00,4.9,57.81,1.43,137.98,0,吝备,24,19,0.0116,0.023
108,2025-01-01 12:00,7.48,52.75,2.8,212.07,0,吝备,26,12,0.0222,0.0177
108,2025-01-01 13:00,7.66,52.64,3.76,254.11,0,吝备,43,25,0.0363,0.0113
108,2025-01-01 14:00,8.34,52.39,4.1,251.15,0,吝备,49,31,0.0471,0.007
108,2025-01-01 15:00,8.62,50.54,4.15,245.82,0,吝备,49,29,0.0466,0.0084
108,2025-01-01 16:00,7.8,51.48,3.56,244.45,0,吝备,54,29,0.0463,0.0098
108,2025-01-01 17:00,6.3,54.96,2.81,249.39,0,吝备,54,29,0.0423,0.0122
108,2025-01-01 18:00,5.17,61.85,2.83,255.38,0,吝备,52,29,0.038,0.0144
108,2025-01-01 19:00,4.17,68.29,1.91,270.93,0,吝备,50,30,0.0309,0.0187
108,2025-01-01 20:00,3.61,73.86,1.52,280.63,0,吝备,48,28,0.0315,0.0164
108,2025-01-01 21:00,3.12,73.32,1.9,306.13,0,吝备,48,29,0.0285,0.0179
108,2025-01-01 22:00,2.52,71.41,1.94,284.23,0,吝备,49,31,0.0272,0.0176
108,2025-01-01 23:00,1.3,71.27,1.27,272.51,0,吝备,46,29,0.0186,0.0241
108,2025-01-02 0:00,0.57,74.46,1.58,286.38,0,吝备,47,34,0.015,0.0253
108,2025-01-02 1:00,-0.17,74.08,1.04,280.38,0,吝备,45,31,0.0197,0.02
108,2025-01-02 2:00,-1.04,72.45,1.7,264.56,0,吝备,39,25,0.0181,0.0214
108,2025-01-02 3:00,-1.42,69.92,1.62,243.82,0,吝备,35,26,0.0175,0.0196
108,2025-01-02 4:00,-1.89,72.49,1.4,257.22,0,吝备,44,32,0.0151,0.0215
108,2025-01-02 5:00,-2.45,73.99,0.82,277.29,0,吝备,45,30,0.0061,0.027
108,2025-01-02 6:00,-2.67,74.42,1.55,272.27,0,吝备,38,24,0.0006,0.0317
108,2025-01-02 7:00,-2.58,70.19,1.58,273.7,0,吝备,36,26,0.0017,0.0302
108,2025-01-02 8:00,-2.74,66.72,0.58,289.56,0,吝备,35,24,0.0048,0.0266
108,2025-01-02 9:00,-1.46,63.11,1.43,279.52,0,吝备,39,25,0.0042,0.0258
108,2025-01-02 10:00,0.98,48.86,1.86,259.14,0,吝备,41,27,0.0133,0.0211
108,2025-01-02 11:00,2.7,38.74,2.76,282.01,0,吝备,30,17,0.0245,0.0141
108,2025-01-02 12:00,4.17,33.37,3.63,274.02,0,吝备,24,13,0.03,0.0113
108,2025-01-02 13:00,4.91,27.32,3.64,283.3,0,吝备,24,15,0.0348,0.0094
108,2025-01-02 14:00,5.43,25.14,3.31,289.6,0,吝备,18,9,0.038,0.0066
108,2025-01-02 15:00,5.68,26.43,3.05,282.97,0,吝备,15,7,0.0386,0.0068
108,2025-01-02 16:00,4.79,26.72,3.02,286.07,0,吝备,15,10,0.0386,0.0067
108,2025-01-02 17:00,3.38,29.47,2.09,283.39,0,吝备,17,8,0.0341,0.0091
108,2025-01-02 18:00,2.29,32.12,2.03,275.05,0,吝备,18,7,0.0274,0.0141
108,2025-01-02 19:00,1.47,32.56,1.83,311.01,0,吝备,20,13,0.0312,0.0111
108,2025-01-02 20:00,0.56,35.33,1.22,310.91,0,吝备,20,12,0.0284,0.0122
108,2025-01-02 21:00,-0.31,38.07,1.66,248.49,0,吝备,22,15,0.0219,0.0177
108,2025-01-02 22:00,-0.28,43.24,3.6,282.71,0,吝备,26,15,0.0268,0.0121
108,2025-01-02 23:00,-1.41,45.24,3.41,287.27,0,吝备,26,17,0.0282,0.0077
108,2025-01-03 0:00,-2.4,46.82,2.99,289.59,0,吝备,16,11,0.0277,0.007
108,2025-01-03 1:00,-3.15,48.6,1.79,300.48,0,吝备,20,12,0.0275,0.0068
108,2025-01-03 2:00,-3.62,49.05,2.27,323.48,0,吝备,21,15,0.0264,0.0061
108,2025-01-03 3:00,-4.12,50.16,1.4,268.57,0,吝备,21,15,0.0233,0.0092
108,2025-01-03 4:00,-4.52,51.53,1.42,261.78,0,吝备,19,13,0.02,0.0125
108,2025-01-03 5:00,-4.96,53.91,1.51,271.59,0,吝备,22,16,0.017,0.0154
108,2025-01-03 6:00,-5,55.99,1.68,288.38,0,吝备,22,17,0.0144,0.017
108,2025-01-03 7:00,-4.69,54.84,2.09,311.62,0,吝备,21,17,0.0145,0.015
108,2025-01-03 8:00,-4.68,52.83,1.61,301.83,0,吝备,20,17,0.0131,0.0158
108,2025-01-03 9:00,-3.35,45.61,2.65,286.93,0,吝备,20,14,0.0194,0.012
108,2025-01-03 10:00,-1.55,37.29,1.72,279.87,0,吝备,20,12,0.0208,0.011
108,2025-01-03 11:00,0.95,32.8,2.06,185.72,0,吝备,16,10,0.0195,0.0133
108,2025-01-03 12:00,1.69,28.28,1.91,274.08,0,吝备,18,8,0.0223,0.0132
108,2025-01-03 13:00,2.46,34.19,2.56,247.04,0,吝备,18,13,0.0255,0.0119
108,2025-01-03 14:00,2.39,34.87,2.34,228.61,0,吝备,20,12,0.0222,0.0159
108,2025-01-03 15:00,2.48,39.29,2.96,243.62,0,吝备,21,13,0.0234,0.0168
108,2025-01-03 16:00,2.77,40.12,3.06,220.33,0,吝备,18,11,0.0221,0.017
108,2025-01-03 17:00,1.48,53.63,2.6,214.55,0,吝备,18,12,0.0242,0.0152
108,2025-01-03 18:00,1.14,64.98,2.07,228.17,0,吝备,19,9,0.0208,0.0173
108,2025-01-03 19:00,0.64,65.64,1.96,261.9,0,吝备,17,10,0.0225,0.0167
108,2025-01-03 20:00,0.32,67.98,1.68,268.01,0,吝备,15,10,0.0208,0.0182
108,2025-01-03 21:00,0.51,71.18,2.06,264.03,0,吝备,17,11,0.0187,0.0189
108,2025-01-03 22:00,-0.15,70.81,3.45,279.62,0,吝备,18,11,0.0263,0.0119
108,2025-01-03 23:00,-1.32,64.68,3.75,311.01,0,吝备,26,17,0.03,0.0075
108,2025-01-04 0:00,-2.28,59.8,2.69,279.59,0,吝备,28,23,0.0292,0.008
108,2025-01-04 1:00,-2.8,57.48,2.8,269.51,0,吝备,29,21,0.0286,0.0078
108,2025-01-04 2:00,-3.22,58.78,1.71,312.73,0,吝备,29,21,0.0279,0.0078
108,2025-01-04 3:00,-3.87,61.16,1.25,353.53,0,吝备,28,23,0.0266,0.0083
108,2025-01-04 4:00,-4.22,59.51,1.6,326.72,0,吝备,30,26,0.0281,0.007
108,2025-01-04 5:00,-4.7,60.18,1.05,271.74,0,吝备,27,21,0.0239,0.0111
108,2025-01-04 6:00,-4.94,61.22,0.6,342.19,0,吝备,27,21,0.0194,0.0139
108,2025-01-04 7:00,-5.19,62.1,1.33,36.12,0,吝备,27,22,0.0056,0.0237
108,2025-01-04 8:00,-5.14,64.38,1.5,41.61,0,吝备,31,21,0.0004,0.027
108,2025-01-04 9:00,-3.48,65.99,2.02,40.7,0,吝备,31,20,0.0021,0.0251
108,2025-01-04 10:00,-0.63,56.34,1.81,41.31,0,吝备,47,32,0.0041,0.0249
108,2025-01-04 11:00,1.97,44.67,1.29,134.22,0,吝备,43,28,0.0071,0.025
108,2025-01-04 12:00,3.69,35.23,1.8,195.05,0,吝备,28,19,0.0107,0.0228
108,2025-01-04 13:00,4.58,29.94,1.97,226.41,0,吝备,27,12,0.0204,0.016
108,2025-01-04 14:00,5.14,27.8,2.2,259.1,0,吝备,21,14,0.025,0.0142
108,2025-01-04 15:00,5.39,27.93,2.18,238.54,0,吝备,20,13,0.0196,0.0208
108,2025-01-04 16:00,4.12,32.02,2.08,268.08,0,吝备,24,15,0.0205,0.0204
108,2025-01-04 17:00,3.31,37.8,1.54,278.67,0,吝备,23,17,0.01,0.0287
108,2025-01-04 18:00,2.75,39.18,1.7,245.93,0,吝备,26,14,0.0124,0.0248
108,2025-01-04 19:00,1.92,41.17,0.95,205.99,0,吝备,23,15,0.0109,0.0268
108,2025-01-04 20:00,1.01,46.42,1.28,125.66,0,吝备,25,17,0.0076,0.0289
108,2025-01-04 21:00,0.61,49.34,1.39,68.46,0,吝备,26,20,0.004,0.0326
108,2025-01-04 22:00,0.16,51.61,1.49,31.15,0,吝备,25,19,0.0002,0.0352
108,2025-01-04 23:00,-0.19,54.72,1.8,42.05,0,吝备,27,17,0.0004,0.0356
108,2025-01-05 0:00,-0.36,56.68,2.27,39.93,0,吝备,27,19,0.002,0.0345
108,2025-01-05 1:00,-0.64,58.5,2.06,41.08,0,吝备,28,21,0.0011,0.0353
108,2025-01-05 2:00,-0.36,60.54,2.22,37.13,0,吝备,27,19,0.0014,0.0347
108,2025-01-05 3:00,0.51,61.53,2.82,43.41,0,吝备,37,,0.0075,0.0298
108,2025-01-05 4:00,0.73,60.83,2.57,46.57,0,吝备,,,0.0106,0.0272
108,2025-01-05 5:00,0.76,61.72,2.63,50.77,0.04,吝备,,,0.0125,0.0246
108,2025-01-05 6:00,-0.01,81.67,3.01,42.83,0.41,吝备,,,0.0136,0.0212
108,2025-01-05 7:00,-0.21,89.39,1.93,54.75,1.06,吝备,,,0.0109,0.0233
108,2025-01-05 8:00,-0.29,92.06,1.95,62.21,3.12,吝备,,,0.0077,0.024
108,2025-01-05 9:00,-0.22,92.53,2.63,49.41,4.5,吝备,,,0.0066,0.0235
108,2025-01-05 10:00,0.12,93.21,2.23,43.57,5.05,吝备,,,0.0078,0.0246
108,2025-01-05 11:00,0.5,93.09,2.45,40.63,5.5,吝备,,,0.0067,0.0257
108,2025-01-05 12:00,0.7,93.56,2,45.84,6.2,吝备,,,0.0069,0.0263
108,2025-01-05 13:00,0.99,93.22,2.2,42.37,6.66,吝备,43,39,0.0069,0.0272
108,2025-01-05 14:00,1.61,92.02,2.79,43.22,6.7,吝备,44,37,0.0108,0.024
108,2025-01-05 15:00,1.8,90.61,3.08,45.32,6.7,吝备,44,38,0.0116,0.0236
108,2025-01-05 16:00,1.84,90.68,2.72,46.18,6.7,吝备,43,35,0.0106,0.025
108,2025-01-05 17:00,1.9,90.37,2.92,52.61,6.7,吝备,40,33,0.009,0.0274
108,2025-01-05 18:00,1.94,89.94,2.34,50.68,6.7,吝备,41,33,0.0108,0.0253
108,2025-01-05 19:00,2.09,89.9,2.84,48.42,6.7,吝备,42,35,0.0099,0.026
108,2025-01-05 20:00,2.2,89.67,2.73,54.48,6.7,吝备,42,36,0.0101,0.0252
108,2025-01-05 21:00,2.27,89.83,2.54,54.8,6.7,吝备,45,36,0.0103,0.0247
108,2025-01-05 22:00,2.39,90.09,2.49,53,6.7,吝备,46,38,0.0096,0.0249
108,2025-01-05 23:00,2.4,90.32,2.29,46.28,6.7,吝备,43,36,0.0092,0.0247
108,2025-01-06 0:00,2.46,90.39,2.1,50.81,0.11,吝备,47,38,0.0095,0.0244
108,2025-01-06 1:00,2.56,91.44,2.25,46.13,0,吝备,51,40,0.0096,0.0237
108,2025-01-06 2:00,2.87,92.89,2.43,307.05,0.29,吝备,49,39,0.038,0.0088
108,2025-01-06 3:00,2.51,92.34,0.96,267.52,1.82,吝备,32,25,0.0422,0.0105
108,2025-01-06 4:00,2.34,92.41,1.25,54.76,2.99,吝备,33,23,0.0407,0.0118
108,2025-01-06 5:00,2.22,94.05,1.82,38.97,3,吝备,36,32,0.0204,0.0225
108,2025-01-06 6:00,2.2,94.06,0.53,337,3,吝备,39,35,0.0108,0.0276
108,2025-01-06 7:00,2.3,93.84,1,274.62,3,吝备,46,34,0.0195,0.0262
108,2025-01-06 8:00,2.44,93.99,1.9,260.09,3,吝备,50,37,0.016,0.0293
108,2025-01-06 9:00,2.35,94.63,3.03,270.2,3,吝备,53,44,0.0177,0.0214
108,2025-01-06 10:00,2.16,89.74,3.15,284.99,3,吝备,61,51,0.0237,0.0133
108,2025-01-06 11:00,2.47,80.51,3.78,282.26,3,吝备,,,,
108,2025-01-06 12:00,2.8,70.53,3.8,290.83,3,吝备,,,,
108,2025-01-06 13:00,2.91,66.65,3.83,288.19,3,吝备,,,0.0345,0.0138
108,2025-01-06 14:00,2.54,62.84,4.44,284.5,3,吝备,101,92,0.0383,0.0125
108,2025-01-06 15:00,2.37,60.46,4.16,274.38,3,吝备,90,81,0.0347,0.0147
108,2025-01-06 16:00,1.6,60.72,4.25,283.63,3,吝备,78,71,0.0326,0.0154
108,2025-01-06 17:00,0.62,65.63,3.77,301.26,3,吝备,83,74,0.0299,0.0162
108,2025-01-06 18:00,-0.22,64.24,2.96,285.3,3,吝备,77,69,0.0276,0.0187
108,2025-01-06 19:00,-0.98,64.3,2.82,276.29,3,吝备,55,47,0.0276,0.0184
108,2025-01-06 20:00,-1.52,61.83,3.07,278.58,3,吝备,34,29,0.0287,0.0158
108,2025-01-06 21:00,-2.14,57.28,3.89,276.41,3,吝备,22,16,0.0315,0.0116
108,2025-01-06 22:00,-2.62,58.35,3.65,260.52,3,吝备,21,14,0.0317,0.0103
108,2025-01-06 23:00,-2.94,61.16,2.83,253.32,3,吝备,21,15,0.029,0.0122
108,2025-01-07 0:00,-3.06,57.23,3.31,269.41,0.05,吝备,22,11,0.0295,0.0112
108,2025-01-07 1:00,-3.45,54.04,3,264.42,0,吝备,20,11,0.0298,0.0103
108,2025-01-07 2:00,-3.78,50.76,3.52,265.75,0,吝备,21,12,0.0303,0.0087
108,2025-01-07 3:00,-4.08,52.16,3.18,257.42,0,吝备,23,14,0.0286,0.01
108,2025-01-07 4:00,-4.31,52.57,2.52,269.51,0,吝备,22,16,0.0276,0.0112
108,2025-01-07 5:00,-4.8,54.02,1.6,271.89,0,吝备,22,18,0.0242,0.0145
108,2025-01-07 6:00,-5.11,54.67,1.94,258.55,0,吝备,25,19,0.0206,0.0191
108,2025-01-07 7:00,-5.34,54.93,1.43,258.87,0,吝备,28,20,0.0183,0.0213
108,2025-01-07 8:00,-5.47,55.75,1.11,284.12,0,吝备,33,19,0.0169,0.0242
108,2025-01-07 9:00,-4.17,50.89,1.77,273.05,0,吝备,25,16,0.0201,0.0209
108,2025-01-07 10:00,-2.33,44.36,2.06,256.74,0,吝备,32,21,0.0236,0.0176
108,2025-01-07 11:00,-0.85,39.84,3.09,257.68,0,吝备,,,0.0239,0.0147
108,2025-01-07 12:00,0.05,38.95,3.17,260.2,0,吝备,,,0.0223,0.0122
108,2025-01-07 13:00,0.76,42.48,3.93,254.05,0,吝备,26,15,0.027,0.0105
108,2025-01-07 14:00,1.1,47.96,4.34,256.86,0,吝备,28,14,0.0278,0.0112
108,2025-01-07 15:00,0.37,50.49,4.92,280.88,0,吝备,30,12,0.029,0.0107
108,2025-01-07 16:00,-0.19,54.79,3.59,265.12,0,吝备,24,15,0.0278,0.013
108,2025-01-07 17:00,-0.57,57.91,3.61,262.05,0,吝备,23,16,0.0267,0.0147
108,2025-01-07 18:00,-1.32,70.38,3.23,255.32,0.07,吝备,,12,0.0283,0.0123
108,2025-01-07 19:00,-1.54,69.29,2.33,249.48,0.1,吝备,,15,0.0182,0.0236
108,2025-01-07 20:00,-1.77,56.83,3.21,268.63,0.1,吝备,20,11,0.0241,0.0167
108,2025-01-07 21:00,-2.2,53.58,2.4,303.1,0.1,吝备,22,12,0.0249,0.0144
108,2025-01-07 22:00,-3.25,56.28,0.62,298.89,0.1,吝备,23,13,0.0237,0.0156
108,2025-01-07 23:00,-4.08,59.5,0.86,317.55,0.1,吝备,20,8,0.0231,0.0163
108,2025-01-08 0:00,-4.45,61.06,0.88,263.92,0,吝备,20,11,0.0178,0.0237
108,2025-01-08 1:00,-4.54,64.09,1.16,273.19,0,吝备,20,16,0.0128,0.0292
108,2025-01-08 2:00,-4.43,66.4,1.14,270.89,0,吝备,19,11,0.0068,0.0358
108,2025-01-08 3:00,-4.15,66.21,1.02,275.51,0,吝备,19,13,0.0046,0.0404
108,2025-01-08 4:00,-4.53,66.26,0.93,283.66,0,吝备,20,11,0.015,0.0253
108,2025-01-08 5:00,-4.39,64.9,1.24,300.15,0,吝备,16,11,0.0217,0.0172
108,2025-01-08 6:00,-4.45,61.66,1.33,298.61,0,吝备,24,13,0.0233,0.0155
108,2025-01-08 7:00,-4.79,62.66,0.94,270.02,0,吝备,25,12,0.0174,0.0221
108,2025-01-08 8:00,-4.42,56.78,1.48,276.3,0,吝备,21,15,0.0165,0.0233
108,2025-01-08 9:00,-3.38,50.6,1.59,268.72,0,吝备,24,14,0.0206,0.0189
108,2025-01-08 10:00,-2.44,48.04,1.94,264.26,0,吝备,25,21,0.023,0.0153
108,2025-01-08 11:00,-1.57,44.73,2.79,291.33,0,吝备,37,30,0.0248,0.0148
108,2025-01-08 12:00,-0.49,45.57,2.8,261.79,0,吝备,41,32,0.0221,0.0214
108,2025-01-08 13:00,-0.25,44.33,3.73,263.51,0,吝备,47,37,0.0296,0.0129
108,2025-01-08 14:00,-0.01,44.52,3.34,283.1,0,吝备,44,36,0.0321,0.0111
108,2025-01-08 15:00,-0.16,45.41,4.47,272.73,0,吝备,39,30,0.032,0.0107
108,2025-01-08 16:00,-0.24,43.03,4.8,260.86,0,吝备,29,17,0.0292,0.0102
108,2025-01-08 17:00,-1.46,42.73,4.69,263.16,0,吝备,19,11,0.0256,0.0139
108,2025-01-08 18:00,-2.41,48.47,4.13,268.59,0,吝备,15,8,0.0248,0.0139
108,2025-01-08 19:00,-3.45,53.85,4.37,288.02,0,吝备,18,11,0.0257,0.0109
108,2025-01-08 20:00,-4.75,56.48,4.37,299.42,0,吝备,23,12,0.0259,0.0096
108,2025-01-08 21:00,-5.54,56.07,3.41,284.3,0,吝备,28,19,0.0253,0.0097
108,2025-01-08 22:00,-5.77,58.23,3.64,275.11,0,吝备,27,20,0.0244,0.0101
108,2025-01-08 23:00,-5.87,61.54,4.2,296.2,0,吝备,45,23,0.0247,0.0085
108,2025-01-09 0:00,-6.99,58.56,5.58,280.27,0,吝备,,20,0.0271,0.0065
108,2025-01-09 1:00,-7.85,49.93,3.79,270.6,0,吝备,34,15,0.027,0.0069
108,2025-01-09 2:00,-8.3,45.12,3.77,269.84,0,吝备,25,9,0.0285,0.0072
108,2025-01-09 3:00,-8.61,36.15,4.49,272.68,0,吝备,21,6,0.0298,0.0053
108,2025-01-09 4:00,-8.95,35.05,3.97,286.95,0,吝备,15,4,0.0283,0.0061
108,2025-01-09 5:00,-9.37,36.99,3.83,272.89,0,吝备,15,5,0.0272,0.0081
108,2025-01-09 6:00,-9.64,38.34,3.76,288.44,0,吝备,11,3,0.0251,0.009
108,2025-01-09 7:00,-10,40.07,3.62,292.62,0,吝备,13,6,0.0251,0.0088
108,2025-01-09 8:00,-10.16,41.37,4.28,287.17,0,吝备,12,4,0.0257,0.0076
108,2025-01-09 9:00,-9.7,40.96,4.61,287.16,0,吝备,15,7,0.027,0.0067
108,2025-01-09 10:00,-8.88,39.65,5.03,283.51,0,吝备,16,7,0.0278,0.006
108,2025-01-09 11:00,-8.16,37.13,5.12,278.55,0,吝备,15,5,0.0284,0.0063
108,2025-01-09 12:00,-8.1,34.07,6.01,294.5,0,吝备,19,4,0.0283,0.0054
108,2025-01-09 13:00,-8.16,34.51,6.25,286.72,0,吝备,26,9,0.0296,0.0047
108,2025-01-09 14:00,-8.21,32.09,5.96,289.82,0,吝备,26,8,0.0302,0.0042
108,2025-01-09 15:00,-8.31,32.98,5.87,287.26,0,吝备,25,8,0.0288,0.0053
108,2025-01-09 16:00,-8.88,34.33,4.92,295.77,0,吝备,27,9,0.0272,0.0054
108,2025-01-09 17:00,-9.85,35.67,4.21,297.49,0,吝备,32,15,0.0255,0.0073
108,2025-01-09 18:00,-10.47,36.74,3.83,301.86,,吝备,34,17,0.0245,0.0086
108,2025-01-09 19:00,-10.82,39.34,2.47,318.3,,吝备,39,18,0.0224,0.0104
108,2025-01-09 20:00,-11.29,41.34,1.81,309.78,,吝备,33,16,0.0215,0.012
108,2025-01-09 21:00,-11.38,42.21,2.6,264.56,,吝备,32,15,0.0205,0.0124
108,2025-01-09 22:00,-11.43,42.86,2.21,260.6,,吝备,30,15,0.0205,0.0123
108,2025-01-09 23:00,-11.48,43.69,1.68,274.97,,吝备,27,14,0.0205,0.012
108,2025-01-10 0:00,-11.61,44.75,1.54,292.91,0,吝备,24,13,0.0218,0.0099
108,2025-01-10 1:00,-11.64,45.58,1.73,312.12,0,吝备,22,16,0.0217,0.0095
108,2025-01-10 2:00,-11.62,46.95,1.55,305,0,吝备,19,12,0.0215,0.0098
108,2025-01-10 3:00,-11.59,47.85,1.77,320.39,0,吝备,20,15,0.0217,0.0093
108,2025-01-10 4:00,-11.52,48.71,2.29,324.26,0,吝备,21,16,0.0218,0.0085
108,2025-01-10 5:00,-11.53,49.18,2.57,322.95,0,吝备,22,14,0.0225,0.0086
108,2025-01-10 6:00,-11.7,49.66,1.38,304.11,0,吝备,22,13,0.0216,0.0096
108,2025-01-10 7:00,-12.08,52.27,1.2,13.6,0,吝备,23,13,0.012,0.0214
108,2025-01-10 8:00,-11.84,51.04,0.82,355.67,0,吝备,26,13,0.0112,0.0244
108,2025-01-10 9:00,-10.08,48.96,1.71,292.07,0,吝备,16,11,0.0215,0.0138
108,2025-01-10 10:00,-8.09,45.85,2.13,276.36,0,吝备,22,15,0.0226,0.0136
108,2025-01-10 11:00,-6.79,44.49,2.07,258.63,0,吝备,16,8,0.0227,0.0135
108,2025-01-10 12:00,-5.36,42.09,1.9,285.67,0,吝备,12,5,0.0193,0.0198
108,2025-01-10 13:00,-3.7,39.54,1.85,258.33,0,吝备,22,15,0.024,0.0157
108,2025-01-10 14:00,-2.79,37.64,1.88,264.23,0,吝备,21,14,0.0243,0.0162
108,2025-01-10 15:00,-2.21,36.78,2.24,278.14,,吝备,19,14,0.0219,0.0207
108,2025-01-10 16:00,-2.34,38.56,1.97,268.26,,吝备,23,15,0.017,0.0279
108,2025-01-10 17:00,-3.69,43.63,1.7,286.77,,吝备,21,14,0.0189,0.0234
108,2025-01-10 18:00,-4.62,46.33,1.18,351.64,,吝备,18,16,0.0124,0.0308
108,2025-01-10 19:00,-5.38,48.86,0.8,347.19,,吝备,24,14,0.0071,0.0366
108,2025-01-10 20:00,-5.91,52.45,1.02,328.95,,吝备,26,17,0.0033,0.0402
108,2025-01-10 21:00,-6.02,55.49,0.68,315,,吝备,24,17,0.0013,0.0448
108,2025-01-10 22:00,-6.01,57.76,0.67,339.48,,吝备,24,15,0.0042,0.0382
108,2025-01-10 23:00,-6.08,58.3,1.53,27.27,,吝备,20,17,0.0001,0.0513
108,2025-01-11 0:00,-6.13,60.31,1.56,351.49,0,吝备,27,20,0.0001,0.0514
108,2025-01-11 1:00,-6.7,63.51,0.81,307.77,0,吝备,27,22,0.0005,0.0446
108,2025-01-11 2:00,-7.28,64.08,0.9,306.89,0,吝备,26,18,0.0001,0.047
108,2025-01-11 3:00,-7.89,66.78,1.21,285.95,0,吝备,25,18,0.0001,0.0442
108,2025-01-11 4:00,-8.4,68.74,1.01,308.19,0,吝备,22,18,0.0018,0.0375
108,2025-01-11 5:00,-8.76,71.43,1.88,44.45,0,吝备,25,19,0.0001,0.0456
108,2025-01-11 6:00,-9.09,72.21,2.44,35.9,0,吝备,28,22,0.0001,0.0468
108,2025-01-11 7:00,-9.34,72.59,2.49,34.67,0,吝备,30,21,0.0001,0.0435
108,2025-01-11 8:00,-9.12,71.96,2.23,45.67,0,吝备,38,24,0.002,0.0396
108,2025-01-11 9:00,-7.57,66.72,1.95,46.14,0,吝备,35,24,0.0046,0.0378
108,2025-01-11 10:00,-5.18,58.18,2.18,47.36,0,吝备,45,33,0.0075,0.0358
108,2025-01-11 11:00,-3.53,53.17,1.58,2.57,0,吝备,42,34,0.0087,0.0353
108,2025-01-11 12:00,-1.86,47.94,1.34,156.39,0,吝备,35,29,0.0105,0.035
108,2025-01-11 13:00,-0.34,40.88,2.43,180,0,吝备,40,28,0.016,0.0309
108,2025-01-11 14:00,-0.22,38.16,2.79,240.78,0,吝备,35,28,0.0182,0.0288
108,2025-01-11 15:00,-0.47,36.83,2.33,294.12,0,吝备,26,16,0.0249,0.0196
108,2025-01-11 16:00,-0.97,39.29,2.12,287.32,0,吝备,24,19,0.0198,0.0252
108,2025-01-11 17:00,-2.02,42.75,1.97,274.85,0,吝备,24,21,0.0166,0.0291
108,2025-01-11 18:00,-2.98,49.76,2.4,263.92,0,吝备,27,20,0.0186,0.0258
108,2025-01-11 19:00,-3.66,55.81,1.83,274.01,0,吝备,25,20,0.0188,0.0247
108,2025-01-11 20:00,-4.5,54.72,0.42,240.42,0,吝备,25,19,0.0199,0.0223
108,2025-01-11 21:00,-5.21,56.02,0.78,260.07,0,吝备,22,18,0.0186,0.0244
108,2025-01-11 22:00,-5.65,59.3,1.06,271.74,0,吝备,22,20,0.0104,0.0341
108,2025-01-11 23:00,-6.08,62.32,1.27,258.28,0,吝备,24,22,0.0106,0.0354
108,2025-01-12 0:00,-6,62.61,1.26,32.04,0,吝备,28,23,0.0088,0.0336
108,2025-01-12 1:00,-6.22,62.36,1.47,39.57,0,吝备,31,29,0.0026,0.0428
108,2025-01-12 2:00,-6.58,66.22,1.77,32.11,0,吝备,30,26,0.0019,0.0444
108,2025-01-12 3:00,-6.89,67.31,1.92,30.73,0,吝备,30,25,0.0002,0.0484
108,2025-01-12 4:00,-7.33,69.14,2.08,36.56,0,吝备,28,25,0.0004,0.0472
108,2025-01-12 5:00,-7.51,70.73,1.88,38.65,0,吝备,28,26,0.0005,0.0456
108,2025-01-12 6:00,-7.78,72.41,2.24,31.01,0,吝备,30,26,0.0006,0.0477
108,2025-01-12 7:00,-8.07,73.72,2.16,36.9,0,吝备,33,29,0.0004,0.0478
108,2025-01-12 8:00,-8.07,74.51,2.01,30.1,0,吝备,36,29,0.0021,0.0431
108,2025-01-12 9:00,-6.68,72.16,2.13,42.55,0,吝备,40,33,0.0042,0.0436
108,2025-01-12 10:00,-4.17,63.22,1.49,68.67,0,吝备,48,42,0.0065,0.0397
108,2025-01-12 11:00,-2.17,55.45,1.01,45.27,0,吝备,49,42,0.0114,0.0369
108,2025-01-12 12:00,0.19,45.73,1.13,136.47,0,吝备,40,33,0.0158,0.0352
108,2025-01-12 13:00,1.7,38.24,2.12,247.53,0,吝备,39,30,0.0192,0.033
108,2025-01-12 14:00,1.92,39.02,2.7,284.18,0,吝备,40,35,0.0254,0.0259
108,2025-01-12 15:00,1.63,44,2.73,304.43,0,吝备,35,31,0.0311,0.0183
108,2025-01-12 16:00,1.61,43.34,2.16,268.25,0,吝备,37,31,0.0285,0.0216
108,2025-01-12 17:00,0.36,47.82,1.92,277.91,0,吝备,35,28,0.0311,0.0184
